Hugo_Symbol	Entrez_Gene_Id	P01_Pri	P01_Rec	P02_Pri	P02_Rec	P04_Pri	P04_Rec1	P04_Rec2	P04_Rec3	P05_Pri	P05_Rec	P06_Pri	P06_Rec	P07_Pri	P07_Rec	P08_Pri	P08_Rec	P09_Pri	P09_Rec	P10_Pri	P10_Rec	P11_Pri	P11_Rec	P12_Pri	P12_Rec	P13_Pri	P13_Rec	P15_Pri	P15_Rec	P16_Pri	P16_Rec	P17_Pri_A	P17_Pri_B	P17_Pri_C	P17_Rec1_A	P17_Rec1_B	P17_Rec1_C	P17_Rec1_D	P18_Pri_A	P18_Pri_B	P18_Pri_C	P18_Pri_D	P18_Rec	P21_Pri	P21_Rec	P24_Pri	P24_Rec1	P24_Rec2	P25_Pri	P25_Rec	P26_Pri_A	P26_Pri_B	P26_Rec1_A	P26_Rec1_B	P27_Pri_A	P27_Pri_B	P27_Rec1_A	P27_Rec1_B	P28_Pri	P28_Rec	P29_Pri	P29_Rec
CCL3L1	6349	0.01	0.016	0.033	-0.005	-0.016	0.058	0.016	0.063	-0.045	0.067	-0.59	-0.014	-0.015	0.01	0.297	0.057	0.069	0.091	-0.002	0.047	0.006	0.008	0.059	-0.041	0.003	-0.082	0.059	0.067	0.01	-0.01	0.004	0.075	0.002	-0.006	0.031	-0.016	-0.022	0.067	0.03	0.067	0.023	0.102	0.055	0.068	0.007	0.055	0.032	0.009	-0.056	0.053	0.019	-0.002	0.027	-0.011	1.101	0.064	-0.021	0.012	0.089	0.548	-0.044
CCL3L3	414062	0.01	0.016	0.033	-0.005	-0.016	0.058	0.016	0.063	-0.045	0.067	-0.59	-0.014	-0.015	0.01	0.297	0.057	0.069	0.091	-0.002	0.047	0.006	0.008	0.059	-0.041	0.003	-0.082	0.059	0.067	0.01	-0.01	0.004	0.075	0.002	-0.006	0.031	-0.016	-0.022	0.067	0.03	0.067	0.023	0.102	0.055	0.068	0.007	0.055	0.032	0.009	-0.056	0.053	0.019	-0.002	0.027	-0.011	1.101	0.064	-0.021	0.012	0.089	0.548	-0.044
CCL3	6348	0.01	0.016	0.033	-0.005	-0.016	0.058	0.016	0.063	-0.045	0.067	-0.59	-0.014	-0.015	0.01	0.297	0.057	0.069	0.091	-0.002	0.047	0.006	0.008	0.059	-0.041	0.003	-0.082	0.059	0.067	0.01	-0.01	0.004	0.075	0.002	-0.006	0.031	-0.016	-0.022	0.067	0.03	0.067	0.023	0.102	0.055	0.068	0.007	0.055	0.032	0.009	-0.056	0.053	0.019	-0.002	0.027	-0.011	1.101	0.064	-0.021	0.012	0.089	0.548	-0.044
CCL4L1	388372	0.01	0.016	0.033	-0.005	-0.016	0.058	0.016	0.063	-0.045	0.067	-0.59	-0.014	-0.015	0.01	0.297	0.057	0.069	0.091	-0.002	0.047	0.006	0.008	0.059	-0.041	0.003	-0.082	0.059	0.067	0.01	-0.01	0.004	0.075	0.002	-0.006	0.031	-0.016	-0.022	0.067	0.03	0.067	0.023	0.102	0.055	0.068	0.007	0.055	0.032	0.009	-0.056	0.053	0.019	-0.002	0.027	-0.011	1.101	0.064	-0.021	0.012	0.089	0.548	-0.044
CCL4L2	9560	0.01	0.016	0.033	-0.005	-0.016	0.058	0.016	0.063	-0.045	0.067	-0.59	-0.014	-0.015	0.01	0.297	0.057	0.069	0.091	-0.002	0.047	0.006	0.008	0.059	-0.041	0.003	-0.082	0.059	0.067	0.01	-0.01	0.004	0.075	0.002	-0.006	0.031	-0.016	-0.022	0.067	0.03	0.067	0.023	0.102	0.055	0.068	0.007	0.055	0.032	0.009	-0.056	0.053	0.019	-0.002	0.027	-0.011	1.101	0.064	-0.021	0.012	0.089	0.548	-0.044
CCL4	6351	0.01	0.016	0.033	-0.005	-0.016	0.058	0.016	0.063	-0.045	0.067	-0.59	-0.014	-0.015	0.01	0.297	0.057	0.069	0.091	-0.002	0.047	0.006	0.008	0.059	-0.041	0.003	-0.082	0.059	0.067	0.01	-0.01	0.004	0.075	0.002	-0.006	0.031	-0.016	-0.022	0.067	0.03	0.067	0.023	0.102	0.055	0.068	0.007	0.055	0.032	0.009	-0.056	0.053	0.019	-0.002	0.027	-0.011	1.101	0.064	-0.021	0.012	0.089	0.548	-0.044
GGNBP2	79893	0.01	0.016	0.033	-0.005	-0.016	0.058	0.016	0.063	-0.045	0.067	-0.59	-0.014	-0.015	0.01	0.297	0.057	0.069	0.091	-0.002	0.047	0.006	0.008	0.059	-0.041	0.003	-0.082	0.059	0.067	0.01	-0.01	0.004	0.075	0.002	-0.006	0.031	-0.016	-0.022	0.067	0.03	0.067	0.023	0.102	0.055	0.068	0.007	0.055	0.032	0.009	-0.056	0.053	0.019	-0.002	0.027	-0.011	1.101	0.064	-0.021	0.012	0.089	0.548	-0.044
MYO19	80179	0.01	0.016	0.033	-0.005	-0.016	0.058	0.016	0.063	-0.045	0.067	-0.59	-0.014	-0.015	0.01	0.297	0.057	0.069	0.091	-0.002	0.047	0.006	0.008	0.059	-0.041	0.003	-0.082	0.059	0.067	0.01	-0.01	0.004	0.075	0.002	-0.006	0.031	-0.016	-0.022	0.067	0.03	0.067	0.023	0.102	0.055	0.068	0.007	0.055	0.032	0.009	-0.056	0.053	0.019	-0.002	0.027	-0.011	1.101	0.064	-0.021	0.012	0.089	0.548	-0.044
PIGW	284098	0.01	0.016	0.033	-0.005	-0.016	0.058	0.016	0.063	-0.045	0.067	-0.59	-0.014	-0.015	0.01	0.297	0.057	0.069	0.091	-0.002	0.047	0.006	0.008	0.059	-0.041	0.003	-0.082	0.059	0.067	0.01	-0.01	0.004	0.075	0.002	-0.006	0.031	-0.016	-0.022	0.067	0.03	0.067	0.023	0.102	0.055	0.068	0.007	0.055	0.032	0.009	-0.056	0.053	0.019	-0.002	0.027	-0.011	1.101	0.064	-0.021	0.012	0.089	0.548	-0.044
RN7SL301P	106480499	0.01	0.016	0.033	-0.005	-0.016	0.058	0.016	0.063	-0.045	0.067	-0.59	-0.014	-0.015	0.01	0.297	0.057	0.069	0.091	-0.002	0.047	0.006	0.008	0.059	-0.041	0.003	-0.082	0.059	0.067	0.01	-0.01	0.004	0.075	0.002	-0.006	0.031	-0.016	-0.022	0.067	0.03	0.067	0.023	0.102	0.055	0.068	0.007	0.055	0.032	0.009	-0.056	0.053	0.019	-0.002	0.027	-0.011	1.101	0.064	-0.021	0.012	0.089	0.548	-0.044
RNA5SP439	106479014	0.01	0.016	0.033	-0.005	-0.016	0.058	0.016	0.063	-0.045	0.067	-0.59	-0.014	-0.015	0.01	0.297	0.057	0.069	0.091	-0.002	0.047	0.006	0.008	0.059	-0.041	0.003	-0.082	0.059	0.067	0.01	-0.01	0.004	0.075	0.002	-0.006	0.031	-0.016	-0.022	0.067	0.03	0.067	0.023	0.102	0.055	0.068	0.007	0.055	0.032	0.009	-0.056	0.053	0.019	-0.002	0.027	-0.011	1.101	0.064	-0.021	0.012	0.089	0.548	-0.044
TBC1D3B	414059	0.01	0.016	0.033	-0.005	-0.016	0.058	0.016	0.063	-0.045	0.067	-0.59	-0.014	-0.015	0.01	0.297	0.057	0.069	0.091	-0.002	0.047	0.006	0.008	0.059	-0.041	0.003	-0.082	0.059	0.067	0.01	-0.01	0.004	0.075	0.002	-0.006	0.031	-0.016	-0.022	0.067	0.03	0.067	0.023	0.102	0.055	0.068	0.007	0.055	0.032	0.009	-0.056	0.053	0.019	-0.002	0.027	-0.011	1.101	0.064	-0.021	0.012	0.089	0.548	-0.044
TBC1D3C	414060	0.01	0.016	0.033	-0.005	-0.016	0.058	0.016	0.063	-0.045	0.067	-0.59	-0.014	-0.015	0.01	0.297	0.057	0.069	0.091	-0.002	0.047	0.006	0.008	0.059	-0.041	0.003	-0.082	0.059	0.067	0.01	-0.01	0.004	0.075	0.002	-0.006	0.031	-0.016	-0.022	0.067	0.03	0.067	0.023	0.102	0.055	0.068	0.007	0.055	0.032	0.009	-0.056	0.053	0.019	-0.002	0.027	-0.011	1.101	0.064	-0.021	0.012	0.089	0.548	-0.044
TBC1D3G	101060321	0.01	0.016	0.033	-0.005	-0.016	0.058	0.016	0.063	-0.045	0.067	-0.59	-0.014	-0.015	0.01	0.297	0.057	0.069	0.091	-0.002	0.047	0.006	0.008	0.059	-0.041	0.003	-0.082	0.059	0.067	0.01	-0.01	0.004	0.075	0.002	-0.006	0.031	-0.016	-0.022	0.067	0.03	0.067	0.023	0.102	0.055	0.068	0.007	0.055	0.032	0.009	-0.056	0.053	0.019	-0.002	0.027	-0.011	1.101	0.064	-0.021	0.012	0.089	0.548	-0.044
TBC1D3H	729877	0.01	0.016	0.033	-0.005	-0.016	0.058	0.016	0.063	-0.045	0.067	-0.59	-0.014	-0.015	0.01	0.297	0.057	0.069	0.091	-0.002	0.047	0.006	0.008	0.059	-0.041	0.003	-0.082	0.059	0.067	0.01	-0.01	0.004	0.075	0.002	-0.006	0.031	-0.016	-0.022	0.067	0.03	0.067	0.023	0.102	0.055	0.068	0.007	0.055	0.032	0.009	-0.056	0.053	0.019	-0.002	0.027	-0.011	1.101	0.064	-0.021	0.012	0.089	0.548	-0.044
ZNHIT3	9326	0.01	0.016	0.033	-0.005	-0.016	0.058	0.016	0.063	-0.045	0.067	-0.59	-0.014	-0.015	0.01	0.297	0.057	0.069	0.091	-0.002	0.047	0.006	0.008	0.059	-0.041	0.003	-0.082	0.059	0.067	0.01	-0.01	0.004	0.075	0.002	-0.006	0.031	-0.016	-0.022	0.067	0.03	0.067	0.023	0.102	0.055	0.068	0.007	0.055	0.032	0.009	-0.056	0.053	0.019	-0.002	0.027	-0.011	1.101	0.064	-0.021	0.012	0.089	0.548	-0.044
DHRS11	79154	0.01	0.016	0.033	-0.005	-0.016	0.058	0.016	0.063	-0.045	0.067	-0.59	-0.014	-0.015	0.01	0.297	0.057	0.069	0.091	-0.002	0.047	0.006	0.008	0.059	-0.041	0.003	-0.082	0.059	0.067	0.01	-0.01	0.004	0.075	0.002	-0.006	0.031	-0.016	-0.022	0.067	0.03	0.067	0.023	0.102	0.055	0.068	0.007	0.055	0.032	0.009	-0.056	0.053	0.019	-0.002	0.027	-0.011	-0.005	0.064	-0.021	0.012	0.089	0.548	-0.044
MRM1	79922	0.01	0.016	0.033	-0.005	-0.016	0.058	0.016	0.063	-0.045	0.067	-0.59	-0.014	-0.015	0.01	0.297	0.057	0.069	0.091	-0.002	0.047	0.006	0.008	0.059	-0.041	0.003	-0.082	0.059	0.067	0.01	-0.01	0.004	0.075	0.002	-0.006	0.031	-0.016	-0.022	0.067	0.03	0.067	0.023	0.102	0.055	0.068	0.007	0.055	0.032	0.009	-0.056	0.053	0.019	-0.002	0.027	-0.011	-0.005	0.064	-0.021	0.012	0.089	0.548	-0.044
LHX1	3975	0.01	0.016	0.033	-0.005	-0.016	0.058	0.016	0.063	-0.045	0.067	-0.59	-0.014	-0.015	0.01	0.297	0.057	0.069	0.091	-0.002	0.047	0.006	0.008	0.059	-0.041	0.003	-0.082	0.059	0.067	0.01	-0.01	0.004	0.075	0.002	-0.006	0.031	-0.016	-0.022	0.067	0.03	0.067	0.023	0.102	0.055	0.068	0.007	0.055	0.032	0.009	-0.056	0.053	0.019	-0.002	0.027	-0.011	-0.005	0.064	-0.021	0.012	0.089	0.548	-0.044
AATF	26574	0.01	0.016	0.033	-0.005	-0.016	0.058	0.016	0.063	-0.045	0.067	-0.59	-0.014	-0.015	0.01	0.297	0.057	0.069	0.091	-0.002	0.047	0.006	0.008	0.059	-0.041	0.003	-0.082	0.059	0.067	0.01	-0.01	0.004	0.075	0.002	-0.006	0.031	-0.016	-0.022	0.067	0.03	0.067	0.023	0.102	0.055	0.068	0.007	0.055	0.032	0.009	-0.056	0.053	0.019	-0.002	0.027	-0.011	-0.005	0.064	-0.021	0.012	0.089	0.548	-0.044
MIR2909	100422969	0.01	0.016	0.033	-0.005	-0.016	0.058	0.016	0.063	-0.045	0.067	-0.59	-0.014	-0.015	0.01	0.297	0.057	0.069	0.091	-0.002	0.047	0.006	0.008	0.059	-0.041	0.003	-0.082	0.059	0.067	0.01	-0.01	0.004	0.075	0.002	-0.006	0.031	-0.016	-0.022	0.067	0.03	0.067	0.023	0.102	0.055	0.068	0.007	0.055	0.032	0.009	-0.056	0.053	0.019	-0.002	0.027	-0.011	-0.005	0.064	-0.021	0.012	0.089	0.548	-0.044
ACACA	31	0.01	0.016	0.033	-0.005	-0.016	0.058	0.016	0.063	-0.045	0.067	-0.59	-0.014	-0.015	0.01	0.297	0.057	0.069	0.091	-0.002	0.047	0.006	0.008	0.059	-0.041	0.003	-0.082	0.059	0.067	0.01	-0.01	0.004	0.075	0.002	-0.006	0.031	-0.016	-0.022	0.067	0.03	0.067	0.023	0.102	0.917	0.068	0.007	0.055	0.032	0.009	-0.056	0.053	0.019	-0.002	0.027	-0.011	-0.005	0.064	-0.021	0.012	0.089	0.548	-0.044
HMGB1P24	100420063	0.01	0.016	0.033	-0.005	-0.016	0.058	0.016	0.063	-0.045	0.067	-0.59	-0.014	-0.015	0.01	0.297	0.057	0.069	0.091	-0.002	0.047	0.006	0.008	0.059	-0.041	0.003	-0.082	0.059	0.067	0.01	-0.01	0.004	0.075	0.002	-0.006	0.031	-0.016	-0.022	0.067	0.03	0.067	0.023	0.102	0.917	0.068	0.007	0.055	0.032	0.009	-0.056	0.053	0.019	-0.002	0.027	-0.011	-0.005	0.064	-0.021	0.012	0.089	0.548	-0.044
C17orf78	284099	0.01	0.016	0.033	-0.005	-0.016	0.058	0.016	0.063	-0.045	0.067	-0.59	-0.014	-0.015	0.01	0.297	0.057	0.069	0.091	-0.002	0.047	0.006	0.008	0.059	-0.041	0.003	-0.082	0.059	0.067	0.01	-0.01	0.004	0.075	0.002	-0.006	0.031	-0.016	-0.022	0.067	0.03	0.067	0.023	0.102	0.917	0.068	0.007	0.055	0.032	0.009	-0.056	0.053	0.019	-0.002	0.027	-0.011	-0.005	0.064	-0.021	0.012	0.089	0.548	-0.044
TADA2A	6871	0.01	0.016	0.033	-0.005	-0.016	0.058	0.016	0.063	-0.045	0.067	-0.59	-0.014	-0.015	0.01	0.297	0.057	0.069	0.091	-0.002	0.047	0.006	0.008	0.059	-0.041	0.003	-0.082	0.059	0.067	0.01	-0.01	0.004	0.075	0.002	-0.006	0.031	-0.016	-0.022	0.067	0.03	0.067	0.023	0.102	0.917	0.068	0.007	0.055	0.032	0.009	-0.056	0.053	0.019	-0.002	0.027	-0.011	-0.005	0.064	-0.021	0.012	0.089	0.548	-0.044
DUSP14	11072	0.01	0.016	0.033	-0.005	-0.016	0.058	0.016	0.063	-0.045	0.067	-0.59	-0.014	-0.015	0.01	0.297	0.057	0.069	0.091	-0.002	0.047	0.006	0.008	0.059	-0.041	0.003	-0.082	0.059	0.067	0.01	-0.01	0.004	0.075	0.002	-0.006	0.031	-0.016	-0.022	0.067	0.03	0.067	0.023	0.102	0.917	0.068	0.007	0.055	0.032	0.009	-0.056	0.053	0.019	-0.002	0.027	-0.011	-0.005	0.064	-0.021	0.012	0.089	0.548	-0.044
SYNRG	11276	0.01	0.016	0.033	-0.005	-0.016	0.058	0.016	0.063	-0.045	0.067	-0.59	-0.014	-0.015	0.01	0.297	0.057	0.069	0.091	-0.002	0.047	0.006	0.008	0.059	-0.041	0.003	-0.082	0.059	0.067	0.01	-0.01	0.004	0.075	0.002	-0.006	0.031	-0.016	-0.022	0.067	0.03	0.067	0.023	0.102	0.917	0.068	0.007	0.055	0.032	0.009	-0.056	0.053	0.019	-0.002	0.027	-0.011	-0.005	0.064	-0.021	0.012	0.089	0.548	-0.044
DDX52	11056	0.01	0.016	0.033	-0.005	-0.016	0.058	0.016	0.063	-0.045	0.067	-0.59	-0.014	-0.015	0.01	0.297	0.057	0.069	0.091	-0.002	0.047	0.006	0.008	0.059	-0.041	0.003	-0.082	0.059	0.067	0.01	-0.01	0.004	0.075	0.002	-0.006	0.031	-0.016	-0.022	0.067	0.03	0.067	0.023	0.102	0.917	0.068	0.007	0.055	0.032	0.009	-0.056	0.053	0.019	-0.002	0.027	-0.011	-0.005	0.064	-0.021	0.012	0.089	0.548	-0.044
HNF1B	6928	0.01	0.016	0.033	-0.005	-0.016	0.058	0.016	0.063	-0.045	0.067	-0.59	-0.014	-0.015	0.01	0.297	0.057	0.069	0.091	-0.002	0.047	0.006	0.008	0.059	-0.041	0.003	-0.082	0.059	0.067	0.01	-0.01	0.004	0.075	0.002	-0.006	0.031	-0.016	-0.022	0.067	0.03	0.067	0.023	0.102	0.917	0.068	0.007	0.055	0.032	0.009	-0.056	0.053	0.019	-0.002	0.027	-0.011	-0.005	0.064	-0.021	0.012	0.089	0.548	-0.044
TBC1D3F	84218	0.01	0.016	0.033	-0.005	-0.016	0.058	0.016	0.063	-0.045	0.067	-0.59	-0.014	-0.015	0.01	0.297	0.057	0.069	0.091	-0.002	0.047	0.006	0.008	0.059	-0.041	0.003	-0.082	0.059	0.067	0.01	-0.01	0.004	0.075	0.002	-0.006	0.031	-0.016	-0.022	0.067	0.03	0.067	0.023	0.102	0.917	0.068	0.007	0.055	0.032	0.009	-0.056	0.053	0.019	-0.002	0.027	-0.011	-0.005	0.064	-0.021	0.012	0.089	0.548	-0.044
TBC1D3	729873	0.01	0.016	0.033	-0.005	-0.016	0.058	0.016	0.063	-0.045	0.067	-0.59	-0.014	-0.015	0.01	0.297	0.057	0.069	0.091	-0.002	0.047	0.006	0.008	0.059	-0.041	0.003	-0.082	0.059	0.067	0.01	-0.01	0.004	0.075	0.002	-0.006	0.031	-0.016	-0.022	0.067	0.03	0.067	0.023	0.102	0.917	0.068	0.007	0.055	0.032	0.009	-0.056	0.053	0.019	-0.002	0.027	-0.011	-0.005	0.064	-0.021	0.012	0.089	0.548	-0.044
MRPL45	84311	0.01	0.016	0.033	-0.005	-0.016	0.058	0.016	0.063	-0.045	0.067	-0.59	-0.014	-0.015	0.01	0.297	0.057	0.069	0.091	-0.002	0.047	0.006	0.008	0.059	-0.041	0.003	0.606	0.059	0.067	0.01	-0.01	0.004	0.075	0.002	-0.006	0.031	-0.016	-0.022	0.067	0.03	0.067	0.023	0.102	0.917	0.068	0.007	0.055	0.032	0.009	-0.056	0.053	0.019	-0.002	0.027	-0.011	-0.005	0.064	-0.021	0.012	0.089	0.548	-0.044
GPR179	440435	0.01	0.016	0.033	-0.005	-0.016	0.058	0.016	0.063	-0.045	0.067	-0.59	-0.014	-0.015	0.01	0.297	0.057	0.069	0.091	-0.002	0.047	0.006	0.008	0.059	-0.041	0.003	0.606	0.059	0.067	0.01	-0.01	0.004	0.075	0.002	-0.006	0.031	-0.016	-0.022	0.067	0.03	0.067	0.023	0.102	0.917	0.068	0.007	0.055	0.032	0.009	-0.056	0.053	0.019	-0.002	0.027	-0.011	-0.005	0.064	-0.021	0.012	0.089	0.548	-0.044
SOCS7	30837	0.01	0.016	0.033	-0.005	-0.016	0.058	0.016	0.063	-0.045	0.067	-0.59	-0.014	-0.015	0.01	0.297	0.057	0.069	0.091	-0.002	0.047	0.006	0.008	0.059	-0.041	0.003	-0.09	0.059	0.067	0.01	-0.01	0.004	0.075	0.002	-0.006	0.031	-0.016	-0.022	0.067	0.03	0.067	0.023	0.102	0.917	0.068	0.007	0.055	0.032	0.009	-0.056	0.053	0.019	-0.002	0.027	-0.011	-0.005	0.064	-0.021	0.012	0.089	0.548	-0.044
RN7SL458P	NA	0.01	0.016	0.033	-0.005	-0.016	0.058	0.016	0.063	-0.045	0.067	-0.59	-0.014	-0.015	0.01	0.297	0.057	0.069	0.091	-0.002	0.047	0.006	0.008	0.059	-0.041	0.003	-0.09	0.059	0.067	0.01	-0.01	0.004	0.075	0.002	-0.006	0.031	-0.016	-0.022	0.067	0.03	0.067	0.023	0.102	0.917	0.068	0.007	0.055	0.032	0.009	-0.056	0.053	0.019	-0.002	0.027	-0.011	-0.005	0.064	-0.021	0.012	0.089	0.548	-0.044
ARHGAP23	57636	0.01	0.016	0.033	-0.005	-0.016	0.058	0.016	0.063	-0.045	0.067	-0.59	-0.014	-0.015	0.01	0.297	0.057	0.069	0.091	-0.002	0.047	0.006	0.008	0.059	-0.041	0.003	-0.09	0.059	0.067	0.01	-0.01	0.004	0.075	0.002	-0.006	0.031	-0.016	-0.022	0.067	0.03	0.067	0.023	0.102	0.917	0.068	0.007	0.055	0.032	0.009	-0.056	0.053	0.019	-0.002	0.027	-0.011	-0.005	0.064	-0.021	0.012	0.089	0.548	-0.044
SRCIN1	80725	0.01	0.016	0.033	-0.005	-0.016	0.058	0.016	0.063	-0.045	0.067	-0.59	-0.014	-0.015	0.01	0.297	0.057	0.069	0.091	-0.002	0.047	0.006	0.008	0.059	-0.041	0.003	-0.09	0.059	0.067	0.01	-0.01	0.004	0.075	0.002	-0.006	0.031	-0.016	-0.022	0.067	0.03	0.067	0.023	0.102	0.917	0.068	0.007	0.055	0.032	0.009	-0.056	0.053	0.019	-0.002	0.027	-0.011	-0.005	0.064	-0.021	0.012	0.089	0.548	-0.044
RN7SL102P	NA	0.01	0.016	0.033	-0.005	-0.016	0.058	0.016	0.063	-0.045	0.067	-0.59	-0.014	-0.015	0.01	0.297	0.057	0.069	0.091	-0.002	0.047	0.006	0.008	0.059	-0.041	0.003	-0.09	0.059	0.067	0.01	-0.01	0.004	0.075	0.002	-0.006	0.031	-0.016	-0.022	0.067	0.03	0.067	0.023	0.102	0.917	0.068	0.007	0.055	0.032	0.009	-0.056	0.053	0.019	-0.002	0.027	-0.011	-0.005	0.064	-0.021	0.012	0.089	0.548	-0.044
C17orf96	100170841	0.01	0.016	0.033	-0.005	-0.016	0.058	0.016	0.063	-0.045	0.067	-0.59	-0.014	-0.015	0.01	0.297	0.057	0.069	0.091	-0.002	0.047	0.006	0.008	0.059	-0.041	0.003	-0.09	0.059	0.067	0.01	-0.01	0.004	0.075	0.002	-0.006	0.031	-0.016	-0.022	0.067	0.03	0.067	0.023	0.102	0.917	0.068	0.007	0.055	0.032	0.009	-0.056	0.053	0.019	-0.002	0.027	-0.011	-0.005	0.064	-0.021	0.012	0.089	0.548	-0.044
MIR4734	100616203	0.01	0.016	0.033	-0.005	-0.016	0.058	0.016	0.063	-0.045	0.067	-0.59	-0.014	-0.015	0.01	0.297	0.057	0.069	0.091	-0.002	0.047	0.006	0.008	0.059	-0.041	0.003	-0.09	0.059	0.067	0.01	-0.01	0.004	0.075	0.002	-0.006	0.031	-0.016	-0.022	0.067	0.03	0.067	0.023	0.102	0.917	0.068	0.007	0.055	0.032	0.009	-0.056	0.053	0.019	-0.002	0.027	-0.011	-0.005	0.064	-0.021	0.012	0.089	0.548	-0.044
MLLT6	4302	0.01	0.016	0.033	-0.005	-0.016	0.058	0.016	0.063	-0.045	0.067	-0.59	-0.014	-0.015	0.01	0.297	0.057	0.069	0.091	-0.002	0.047	0.006	0.008	0.059	-0.041	0.003	-0.09	0.059	0.067	0.01	-0.01	0.004	0.075	0.002	-0.006	0.031	-0.016	-0.022	0.067	0.03	0.067	0.023	0.102	0.917	0.068	0.007	0.055	0.032	0.009	-0.056	0.053	0.019	-0.002	0.027	-0.011	-0.005	0.064	-0.021	0.012	0.089	0.548	-0.044
CISD3	284106	0.01	0.016	0.033	-0.005	-0.016	0.058	0.016	0.063	-0.045	0.067	-0.59	-0.014	-0.015	0.01	0.297	0.057	0.069	0.091	-0.002	0.047	0.006	0.008	0.059	-0.041	0.003	-0.09	0.059	0.067	0.01	-0.01	0.004	0.075	0.002	-0.006	0.031	-0.016	-0.022	0.067	0.03	0.067	0.023	0.102	0.917	0.068	0.007	0.055	0.032	0.009	-0.056	0.053	0.019	-0.002	0.027	-0.011	-0.005	0.064	-0.021	0.012	0.089	0.548	-0.044
MIR4726	100616153	0.01	0.016	0.033	-0.005	-0.016	0.058	0.016	0.063	-0.045	0.067	-0.59	-0.014	-0.015	0.01	0.297	0.057	0.069	0.091	-0.002	0.047	0.006	0.008	0.059	-0.041	0.003	-0.09	0.059	0.067	0.01	-0.01	0.004	0.075	0.002	-0.006	0.031	-0.016	-0.022	0.067	0.03	0.067	0.023	0.102	0.917	0.068	0.007	0.055	0.032	0.009	-0.056	0.053	0.019	-0.002	0.027	-0.011	-0.005	0.064	-0.021	0.012	0.089	0.548	-0.044
RNA5SP440	100873688	0.01	0.016	0.033	-0.005	-0.016	0.058	0.016	0.063	-0.045	0.067	-0.59	-0.014	-0.015	0.01	0.297	0.057	0.069	0.091	-0.002	0.047	0.006	0.008	0.059	-0.041	0.003	-0.09	0.059	0.067	0.01	-0.01	0.004	0.075	0.002	-0.006	0.031	-0.016	-0.022	0.067	0.03	0.067	0.023	0.102	0.917	0.068	0.007	0.055	0.032	0.009	-0.056	0.053	0.019	-0.002	0.027	-0.011	-0.005	0.064	-0.021	0.012	0.089	0.548	-0.044
PCGF2	7703	0.01	0.016	0.033	-0.005	-0.016	0.058	0.016	0.063	-0.045	0.067	-0.59	-0.014	-0.015	0.01	0.297	0.057	0.069	0.091	-0.002	0.047	0.006	0.008	0.059	-0.041	0.003	-0.09	0.059	0.067	0.01	-0.01	0.004	0.075	0.002	-0.006	0.031	-0.016	-0.022	0.067	0.03	0.067	0.023	0.102	0.917	0.068	0.007	0.055	0.032	0.009	-0.056	0.053	0.019	-0.002	0.027	-0.011	-0.005	0.064	-0.021	0.012	0.089	0.548	-0.044
PSMB3	5691	0.01	0.016	0.033	-0.005	-0.016	0.058	0.016	0.063	-0.045	0.067	-0.59	-0.014	-0.015	0.01	0.297	0.057	0.069	0.091	-0.002	0.047	0.006	0.008	0.059	-0.041	0.003	-0.09	0.059	0.067	0.01	-0.01	0.004	0.075	0.002	-0.006	0.031	-0.016	-0.022	0.067	0.03	0.067	0.023	0.102	0.917	0.068	0.007	0.055	0.032	0.009	-0.056	0.053	0.019	-0.002	0.027	-0.011	-0.005	0.064	-0.021	0.012	0.089	0.548	-0.044
PIP4K2B	8396	0.01	0.016	0.033	-0.005	-0.016	0.058	0.016	0.063	-0.045	0.067	-0.59	-0.014	-0.015	0.01	0.297	0.057	0.069	0.091	-0.002	0.047	0.006	0.008	0.059	-0.041	0.003	-0.09	0.059	0.067	0.01	-0.01	0.004	0.075	0.002	-0.006	0.031	-0.016	-0.022	0.067	0.03	0.067	0.023	0.102	0.917	0.068	0.007	0.055	0.032	0.009	-0.056	0.053	0.019	-0.002	0.027	-0.011	-0.005	0.064	-0.021	0.012	0.089	0.548	-0.044
CWC25	54883	0.01	0.016	0.033	-0.005	-0.016	0.058	0.016	0.063	-0.045	0.067	-0.59	-0.014	-0.015	0.01	0.297	0.057	0.069	0.091	-0.002	0.047	0.006	0.008	0.059	-0.041	0.003	-0.09	0.059	0.067	0.01	-0.01	0.004	0.075	0.002	-0.006	0.031	-0.016	-0.022	0.067	0.03	0.067	0.023	0.102	0.917	0.068	0.007	0.055	0.032	0.009	-0.056	0.053	0.019	-0.002	0.027	-0.011	-0.005	0.064	-0.021	0.012	0.089	0.548	-0.044
MIR4727	100616416	0.01	0.016	0.033	-0.005	-0.016	0.058	0.016	0.063	-0.045	0.067	0.001	-0.014	-0.015	0.01	0.297	0.057	0.069	0.091	-0.002	0.047	0.006	0.008	0.059	-0.041	0.003	-0.09	0.059	0.067	0.01	-0.01	0.004	0.075	0.002	-0.006	0.031	-0.016	-0.022	0.067	0.03	0.067	0.023	0.102	0.917	0.068	0.007	0.055	0.032	0.009	-0.056	0.053	0.019	-0.002	0.027	-0.011	-0.005	0.064	-0.021	0.012	0.089	0.548	-0.044
